Zone Name,Ward No.,School UDISE ID,School Name & ID,School Inspector's Name,Last Data Date,Total Enrolment (Last),Max Enrolment,Max Enrolment Date,Max Present,Max Present Date,With Account,Without Account,With Aadhaar,Without Aadhaar,Aadhaar Linked Account,New Admission (This month),New Admission (This session),DBT Received (Student),DBT Received (Parent),Received By (Student + Parent)
Narela,36,07070403204,NANGLOI MAIN (BOYS)-1757089,MANISH TOKAS,,448,448,,389,,373,75,414,34,372,10,150,0,0,0
Rohini,46,07070404101,NANGLOI VILLAGE INNER (GIRLS)-1556384,RAMESH CHAND MEENA,,1081,1090,2025-03-09,978,,1065,16,1071,10,1065,14,378,0,0,0
Rohini,48,07070404102,NANGLOI SAIDAN (BOYS)-1556383,RAMESH CHAND MEENA,,740,744,2025-09-09,657,,662,78,732,8,662,6,249,0,0,0
Rohini,48,07070404103,NANGLOI SAIDAN (GIRLS)-1556382,RAMESH CHAND MEENA,,911,914,2025-01-09,844,,824,87,904,7,824,5,263,0,0,0
Rohini,45,07070404104,JWALAPURI CAMP NO.5 (GIRLS)-1556379,RAMESH CHAND MEENA,,590,600,2025-01-09,522,,528,62,584,6,528,3,201,0,0,0
Rohini,45,07070404105,JWALAPURI CAMP NO.5 (BOYS)-1556378,RAMESH CHAND MEENA,,503,506,2025-01-09,445,,351,152,468,35,351,3,162,0,0,0
Rohini,48,07070404201,PEERA GARHI (BOYS)-1556381,RAMESH CHAND MEENA,,289,293,2025-09-09,272,,281,8,287,2,280,3,73,0,0,0
Rohini,48,07070404202,PEERA GARHI (GIRLS)-1556380,RAMESH CHAND MEENA,,452,455,2025-01-09,400,,364,88,443,9,360,1,138,0,0,0
Rohini,45,07070404203,JWALAPURI B-BLOCK (BOYS)-1556377,RAMESH CHAND MEENA,,474,479,2025-01-09,438,,376,98,428,46,376,5,152,0,0,0
Rohini,45,07070404204,JWALAPURI B-BLOCK (GIRLS)-1556376,RAMESH CHAND MEENA,,605,608,2025-04-09,572,,514,91,599,6,514,5,147,0,0,0
Rohini,45,07070404205,JWALAPURI A-BLOCK (BOYS)-1556375,RAMESH CHAND MEENA,,740,785,2025-12-09,684,,605,135,694,46,605,7,239,0,0,0
Rohini,45,07070404206,JWALAPURI A-BLOCK (GIRLS)-1556374,RAMESH CHAND MEENA,,831,838,2025-10-09,783,,790,41,831,0,790,7,213,0,0,0
Rohini,45,07070404301,NANGLOI J J COLONY NO 2 (BOYS)-1556387,RAMESH CHAND MEENA,,354,358,2025-01-09,350,,328,26,346,8,328,4,102,0,0,0
Rohini,45,07070404302,NANGLOI J J COLONY NO 2 (GIRLS)-1556386,RAMESH CHAND MEENA,,416,422,2025-06-09,384,,383,33,399,17,383,3,129,0,0,0
Rohini,46,07070404303,NANGLOI VILLAGE INNER (BOYS)-1556385,RAMESH CHAND MEENA,,1051,1072,2025-10-09,875,,815,236,931,120,815,13,422,0,0,0
Rohini,46,07070404304,KAVITA COLONY (BOYS)-1556391,RAMESH CHAND MEENA,,504,515,2025-01-09,477,,444,60,496,8,444,2,172,0,0,0
Rohini,46,07070404305,KAVITA COLONY (GIRLS)-1556390,RAMESH CHAND MEENA,,566,572,2025-01-09,540,,525,41,564,2,525,4,150,0,0,0
Rohini,45,07070404306,NANGLOI J J COLONY NO 3 (CO-ED)-1556388,RAMESH CHAND MEENA,,361,370,2025-11-09,355,,310,51,305,56,305,4,93,0,0,0
Rohini,47,07070404401,NIHAL VIHAR K2 (GIRLS)-1556407,RAMESH CHAND MEENA,,628,639,2025-01-09,537,,521,107,611,17,521,1,195,0,0,0
Rohini,47,07070404402,NIHAL VIHAR K2 (BOYS)-1354536,RAMESH CHAND MEENA,,507,513,2025-12-09,454,,443,64,503,4,443,6,150,0,0,0
Keshavpuram,59,07070405701,JWALA HERI NEW (CO-ED)-1556092,BHARAT BHUSHAN LAL,,699,702,2025-03-09,668,,659,40,696,3,659,4,206,0,0,0
Keshavpuram,60,07070405801,MULTAN NAGAR NEW (CO-ED)-1556392,BHARAT BHUSHAN LAL,,348,348,,301,,266,82,282,66,253,4,100,0,0,0
Keshavpuram,59,07070405802,PASCHIM VIHAR A 4 (CO-ED)-1556091,BHARAT BHUSHAN LAL,,484,486,2025-12-09,453,,469,15,484,0,469,8,94,0,0,0
Keshavpuram,58,07070405803,PASCHIM VIHAR A 5 (CO-ED)-1556090,BHARAT BHUSHAN LAL,,340,342,2025-01-09,311,,312,28,316,24,312,2,104,0,0,0
Keshavpuram,58,07070405804,PEERA GARHI CAMP (CO-ED)-1556393,BHARAT BHUSHAN LAL,,235,235,,190,,156,79,163,72,156,16,78,0,0,0
Karol Bagh,86,07070409301,BALJEET NAGAR (GIRLS)-2160080,SADHANA MEENA,,631,636,,593,,582,49,598,33,582,14,174,0,0,0
Karol Bagh,86,07070409302,BALJEET NAGAR (BOYS)-2160081,SADHANA MEENA,,365,368,2025-12-09,342,,342,23,348,17,342,10,109,0,0,0
Karol Bagh,86,07070409401,WEST PATEL NAGAR BLOCK-28 (CO-ED)-2160002,SADHANA MEENA,,1102,1114,2025-03-09,1000,,1033,69,1071,31,1033,6,266,0,0,0
Karol Bagh,87,07070409402,WEST PATEL NAGAR S BLOCK (GIRLS)-2160005,SADHANA MEENA,,286,294,2025-01-09,243,,265,21,266,20,252,3,68,0,0,0
Karol Bagh,87,07070409403,WEST PATEL NAGAR S BLOCK (BOYS)-2160006,SADHANA MEENA,,245,255,2025-06-09,204,,207,38,226,19,207,10,85,0,0,0
Karol Bagh,85,07070409404,DMS SHADIPUR DEPOT (GIRLS)-2160007,SADHANA MEENA,,354,674,,517,,344,10,338,16,250,4,113,0,0,0
Karol Bagh,85,07070409405,SHADIPUR DEPOT (BOYS)-2160008,SADHANA MEENA,,251,252,2025-02-09,233,,242,9,246,5,242,2,78,0,0,0
Karol Bagh,88,07070409406,PREM NAGAR KAROL BAGH(GIRLS)-2160009,SADHANA MEENA,,1412,1421,2025-03-09,1239,,1292,120,1381,31,1292,18,468,0,0,0
Karol Bagh,88,07070409407,PREM NAGAR KAROL BAGH (BOYS)-2160010,SADHANA MEENA,,1206,1208,,971,,1041,165,1130,76,1041,14,314,0,0,0
Karol Bagh,86,07070409501,EAST PATEL NAGAR (CO-ED)-2160001,SADHANA MEENA,,449,456,2025-01-09,421,,437,12,438,11,437,0,143,0,0,0
Karol Bagh,85,07070409502,WEST PATEL NAGAR BLOCK-22 (GIRLS)-2160003,SADHANA MEENA,,343,351,2025-03-09,303,,336,7,340,3,336,2,89,0,0,0
Karol Bagh,85,07070409503,WEST PATEL NAGAR 22 BLOCK (BOYS)-2160004,SADHANA MEENA,,253,256,2025-01-09,202,,244,9,243,10,243,1,72,0,0,0
Karol Bagh,85,07070409504,ANAND PARVAT (GIRLS)-2160067,SADHANA MEENA,,339,339,2025-10-09,285,,333,6,336,3,333,6,120,0,0,0
Karol Bagh,85,07070409505,ANAND PARVAT (BOYS)-2160068,SADHANA MEENA,,339,339,2025-02-09,295,,320,19,329,10,320,4,127,0,0,0
Karol Bagh,85,07070409506,THAN SINGH NAGAR (GIRLS)-2160078,SADHANA MEENA,,230,231,2025-12-09,202,,220,10,228,2,220,2,90,0,0,0
Karol Bagh,85,07070409507,THAN SINGH NAGAR (BOYS)-2160079,SADHANA MEENA,,180,180,,139,,142,38,173,7,142,7,68,0,0,0
Karol Bagh,87,07070409601,OLD RANJEET NAGAR (CO-ED)-2160012,SADHANA MEENA,,154,163,2025-01-09,130,,139,15,146,8,139,1,46,0,0,0
Karol Bagh,87,07070409602,NEW RANJEET NAGAR Z BLOCK (CO-ED)-2160013,SADHANA MEENA,,342,344,2025-02-09,316,,341,1,341,1,341,3,82,0,0,0
Karol Bagh,87,07070409604,SHADI KHAM PUR (CO-ED)-2160015,SADHANA MEENA,,131,131,2025-01-09,111,,128,3,130,1,128,2,29,0,0,0
Karol Bagh,139,07070409605,SHADIPUR JJ (GIRLS)-2160016,SADHANA MEENA,,215,216,2025-09-09,190,,202,13,211,4,202,6,52,0,0,0
Karol Bagh,139,07070409606,SHADIPUR JJ (BOYS)-2160017,SADHANA MEENA,,150,155,2025-01-09,130,,142,8,141,9,141,0,36,0,0,0
Karol Bagh,87,07070409607,SHADIPUR DTC COLONY (CO-ED)-2160018,SADHANA MEENA,,220,229,2025-03-09,189,,206,14,197,23,197,4,78,0,0,0
Karol Bagh,91,07070409701,SARSWATI GARDEN (CO-ED)-1556161,SADHANA MEENA,,437,437,,420,,437,0,434,3,434,9,90,0,0,0
Karol Bagh,90,07070409702,KIRTI NAGAR IND. AREA (CO-ED)-1556159,SADHANA MEENA,,675,681,2025-01-09,607,,661,14,661,14,658,4,178,0,0,0
Karol Bagh,91,07070409703,RAMESH NAGAR NO 3 (CO-ED)-1556156,SADHANA MEENA,,295,299,2025-10-09,257,,269,26,265,30,265,5,121,0,0,0
Karol Bagh,90,07070409704,RAMESH NAGAR NO 2 (CO-ED)-1556155,SADHANA MEENA,,220,222,2025-01-09,180,,205,15,198,22,186,0,50,0,0,0
Karol Bagh,91,07070409705,RAMESH NAGAR NO 1 (GIRLS)-1556154,SADHANA MEENA,,248,249,,222,,224,24,213,35,213,10,75,0,0,0
Karol Bagh,91,07070409706,RAMESH NAGAR NO 1 (BOYS)-1556153,SADHANA MEENA,,230,238,2025-02-09,215,,208,22,188,42,188,38,80,0,0,0
Karol Bagh,91,07070409801,MANSAROVER GARDEN E-BLOCK (CO-ED)-1556162,SADHANA MEENA,,707,714,2025-01-09,667,,696,11,699,8,696,10,165,0,0,0
Karol Bagh,91,07070409802,CHUNA BHATTI (BOYS)-1556158,SADHANA MEENA,,260,263,,214,,254,6,227,33,221,2,51,0,0,0
Karol Bagh,91,07070409803,CHUNA BHATTI (GIRLS)-1556157,SADHANA MEENA,,243,243,2025-01-09,214,,221,22,236,7,215,1,61,0,0,0
Karol Bagh,89,07070409901,ASHOKA PARK EXTN. (CO-ED)-1556152,SADHANA MEENA,,326,330,2025-12-09,301,,323,3,326,0,323,5,87,0,0,0
Karol Bagh,90,07070409902,MOTI NAGAR SOUTH (CO-ED)-1556151,SADHANA MEENA,,355,363,2025-01-09,312,,321,34,338,17,319,1,112,0,0,0
Karol Bagh,90,07070409903,MOTI NAGAR WEST (CO-ED)-1556150,SADHANA MEENA,,164,164,,158,,163,1,159,5,159,4,49,0,0,0
Karol Bagh,90,07070409904,MOTI NAGAR EAST (CO-ED)-1556149,SADHANA MEENA,,261,277,2025-01-09,233,2025-11-09,238,23,215,46,215,0,89,0,0,0
Karol Bagh,90,07070409905,SUDARSHAN PARK (BOYS)-1556070,SADHANA MEENA,,159,162,2025-01-09,133,,154,5,154,5,154,2,65,0,0,0
Karol Bagh,90,07070409906,SUDARSHAN PARK (GIRLS)-1556069,SADHANA MEENA,,268,276,2025-01-09,241,,268,0,265,3,265,0,119,0,0,0
Karol Bagh,89,07070410001,KARAM PURA NO 3 (CO-ED)-1556148,SADHANA MEENA,,453,457,,394,,408,45,410,43,408,9,133,0,0,0
Karol Bagh,89,07070410002,KARAM PURA H-I BLOCK (CO-ED)-1556146,SADHANA MEENA,,353,361,2025-01-09,324,,335,18,335,18,335,0,100,0,0,0
Karol Bagh,89,07070410003,KARAM PURA G-BLOCK (CO-ED)-1556145,SADHANA MEENA,,182,190,2025-01-09,162,,180,2,154,28,148,0,49,0,0,0
West,94,07070410101,RAGHUBIR NAGAR J J N0 2 (CO-ED)-1556073,SUBHASH CHAND,,160,162,2025-01-09,145,,124,36,134,26,124,5,46,0,0,0
West,92,07070410102,SHIVAJI ENCLAVE (CO-ED)-1556072,SUBHASH CHAND,,496,506,2025-03-09,441,,451,45,441,55,441,6,139,0,0,0
West,94,07070410103,VISHAL ENCLAVE (CO-ED)-1556071,SUBHASH CHAND,,626,627,2025-03-09,588,,603,23,610,16,603,3,118,0,0,0
West,92,07070410104,BASAI DARA PUR (CO-ED)-1556068,SUBHASH CHAND,,689,689,2025-10-09,607,,622,67,683,6,622,8,158,0,0,0
West,94,07070410201,RAGHUBIR NAGAR B-3 (BOYS)-1556079,SUBHASH CHAND,,431,443,2025-02-09,401,,421,10,417,14,417,3,143,0,0,0
West,94,07070410202,RAGHUBIR NAGAR B-3 (GIRLS)-1556078,SUBHASH CHAND,,479,483,2025-09-09,426,,461,18,472,7,347,2,161,0,0,0
West,94,07070410203,RAGHUBIR NAGAR B-2 (BOYS)-1556077,SUBHASH CHAND,,332,332,2025-08-09,262,,298,34,260,72,250,2,71,0,0,0
West,94,07070410204,RAGHUBIR NAGAR B-2 (GIRLS)-1556076,SUBHASH CHAND,,409,418,2025-01-09,332,,340,69,332,77,305,5,109,0,0,0
West,94,07070410205,RAGHUBIR NAGAR M-BLOCK (BOYS)-1556075,SUBHASH CHAND,,348,357,2025-01-09,328,,338,10,346,2,338,2,115,0,0,0
West,94,07070410206,RAGHUBIR NAGAR M-BLOCK (GIRLS)-1556074,SUBHASH CHAND,,619,625,2025-02-09,574,,592,27,605,14,592,5,162,0,0,0
West,92,07070410301,PUNJABI BAGH EXTN (CO-ED)-1556094,SUBHASH CHAND,,466,473,2025-02-09,428,,462,4,465,1,462,5,110,0,0,0
West,92,07070410303,PUNJABI BAGH ROAD NO 66 (CO-ED)-1556088,SUBHASH CHAND,,566,567,2025-01-09,483,,495,71,541,25,495,3,121,0,0,0
West,92,07070410304,SHIVAJI PARK (CO-ED)-1556087,SUBHASH CHAND,,315,316,,269,,303,12,311,4,303,7,69,0,0,0
West,93,07070410401,JANTA QUARTER PASCHIM PURI (CO-ED)-1556093,SUBHASH CHAND,,392,397,2025-01-09,376,,363,29,370,22,363,10,86,0,0,0
West,93,07070410405,MADI PUR VILLAGE NO 1 (CO-ED)-1556083,SUBHASH CHAND,,802,813,2025-08-09,656,,689,113,769,33,689,11,187,0,0,0
West,93,07070410406,MADI PUR J J COLONY (CO-ED)-1556082,SUBHASH CHAND,,414,428,2025-01-09,355,,317,97,357,57,317,3,125,0,0,0
West,93,07070410408,PASCHIM PURI1212 (CO-ED)-1556080,SUBHASH CHAND,,646,646,,561,,621,25,614,32,614,4,157,0,0,0
West,96,07070410501,TATAR PUR (CO-ED)-1556066,SITA RAM BALAI,,256,263,2025-01-09,236,,249,7,254,2,249,1,82,0,0,0
West,96,07070410502,RAJOURI EXTN (CO-ED)-1556065,SITA RAM BALAI,,552,554,2025-01-09,486,,535,17,544,8,533,0,91,0,0,0
West,96,07070410503,RAJOURI GARDEN RAJOURI MAIN F&C BLOCK (CO-ED)-1556064,SITA RAM BALAI,,313,322,2025-01-09,283,,261,52,311,2,261,0,67,0,0,0
West,96,07070410504,RAJOURI GARDEN SOUTH (CO-ED)-1556063,SITA RAM BALAI,,317,323,2025-11-09,253,,290,27,307,10,283,8,56,0,0,0
West,96,07070410505,TAGORE GARDEN J J NO 1 (BOYS)-1556048,SITA RAM BALAI,,394,415,2025-08-09,351,,368,26,375,19,368,3,134,0,0,0
West,96,07070410506,TAGORE GARDEN EA (BOYS)-1556046,SITA RAM BALAI,,357,357,2025-04-09,318,,330,27,346,11,0,14,101,0,0,0
West,97,07070410601,MUKERJEE PARK (CO-ED)-1556050,SITA RAM BALAI,,364,371,2025-01-09,324,,341,23,347,17,300,0,83,0,0,0
West,96,07070410602,TRANSIT CAMP RAGHUBIR NAGAR (CO-ED)-1556049,SITA RAM BALAI,,555,563,2025-04-09,497,,555,0,555,0,555,10,107,0,0,0
West,96,07070410603,TAGORE GARDEN J J NO 1 (GIRLS)-1556047,SITA RAM BALAI,,537,550,2025-02-09,456,,513,24,518,19,513,6,158,0,0,0
West,96,07070410604,TAGORE GARDEN EA (GIRLS)-1556045,SITA RAM BALAI,,495,505,2025-02-09,437,,475,20,495,0,475,3,165,0,0,0
West,97,07070410701,CHAUKHANDI OLD (BOYS)-1556052,SITA RAM BALAI,,365,367,2025-02-09,319,,362,3,361,4,361,8,117,0,0,0
West,97,07070410703,VISHNU GARDEN (CO-ED)-1556104,SITA RAM BALAI,,244,244,2025-08-09,212,,241,3,239,5,239,4,86,0,0,0
West,95,07070410704,CHAND NAGAR B-BLOCK (BOYS)-1556100,PRAGI LAL,,405,405,2025-10-09,368,,373,32,388,17,373,6,149,0,0,0
West,95,07070410705,CHAND NAGAR B-BLOCK (GIRLS)-1556099,PRAGI LAL,,520,529,2025-02-09,445,,514,6,518,2,514,4,117,0,0,0
West,97,07070410706,CHAUKHANDI NEW (CO-ED)-1556053,SITA RAM BALAI,,664,665,2025-02-09,621,,656,8,658,6,656,3,181,0,0,0
West,97,07070410707,CHAUKHANDI OLD (GIRLS)-1556051,SITA RAM BALAI,,443,443,2025-01-09,410,,442,1,441,2,441,1,123,0,0,0
West,95,07070410801,KHYALA OLD (BOYS)-1556098,PRAGI LAL,,403,413,2025-01-09,368,,402,1,403,0,402,7,101,0,0,0
West,95,07070410802,KHYALA OLD (GIRLS)-1556097,PRAGI LAL,,524,524,,454,,524,0,524,0,524,8,135,0,0,0
West,95,07070410803,KHYALA NEW (BOYS)-1556096,PRAGI LAL,,463,486,2025-02-09,420,,463,0,463,0,463,0,157,0,0,0
West,95,07070410804,KHYALA NEW (GIRLS)-1556095,PRAGI LAL,,590,590,,522,,590,0,588,2,588,11,192,0,0,0
West,100,07070410901,GURU NANAK PURA (CO-ED)-1556030,SITA RAM BALAI,,218,219,2025-09-09,185,,217,1,216,2,216,2,81,0,0,0
West,100,07070410902,HARI NAGAR L BLOCK (CO-ED)-1556029,SITA RAM BALAI,,377,380,2025-01-09,367,,354,23,359,18,340,0,98,0,0,0
West,100,07070410903,JANAK PURI B-2 B (CO-ED)-1556018,SITA RAM BALAI,,217,220,2025-01-09,134,,176,41,149,68,113,0,58,0,0,0
West,100,07070410904,JANAK PURI B-1 (CO-ED)-1556017,SITA RAM BALAI,,416,416,,344,,392,24,394,22,392,5,100,0,0,0
West,100,07070410905,JANAK PURI B-3 A (CO-ED)-1556019,SITA RAM BALAI,,152,157,2025-09-09,141,,136,16,146,6,136,2,55,0,0,0
West,100,07070411011,PARTAP NAGAR (CO-ED)-1556031,SITA RAM BALAI,,224,225,2025-01-09,203,,198,26,188,36,184,5,70,0,0,0
West,99,07070411012,DMS HARI NAGAR (CO-ED)-1556032,SUBHASH CHAND,,215,226,2025-01-09,201,,187,28,192,23,167,2,54,0,0,0
West,98,07070411101,MAYA PURI PRESS COLONY (CO-ED)-1556044,SUBHASH CHAND,,322,322,,278,,241,81,300,22,241,8,83,0,0,0
West,99,07070411102,HARI NAGAR GHANTA GHAR (CO-ED)-1556043,SUBHASH CHAND,,427,427,2025-02-09,372,,378,49,411,16,377,9,139,0,0,0
West,99,07070411103,HARI NAGAR BE-BLOCK (CO-ED)-1556042,SUBHASH CHAND,,476,485,2025-01-09,439,,446,30,466,10,446,4,81,0,0,0
West,98,07070411201,SUBHASH NAGAR MARKET BLOCK 9 (CO-ED)-1556041,SUBHASH CHAND,,304,316,2025-01-09,257,,269,35,288,16,269,1,73,0,0,0
West,98,07070411202,TIHAR VILLAGE NO.1 (CO-ED)-1556040,SUBHASH CHAND,,370,373,2025-10-09,317,,356,14,363,7,356,5,128,0,0,0
West,98,07070411203,TIHAR NO 1 BLOCK 1 (CO-ED)-1556038,SUBHASH CHAND,,244,244,,217,,224,20,244,0,224,4,94,0,0,0
West,98,07070411204,TIHAR NO 1 BLOCK 6 (CO-ED)-1556037,SUBHASH CHAND,,396,396,2025-04-09,371,,375,21,390,6,375,3,78,0,0,0
West,103,07070411301,VIKAS PURI B-BLOCK (CO-ED)-1556062,PRAGI LAL,,490,490,,434,,448,42,477,13,448,14,121,0,0,0
West,101,07070411401,TILAK NAGAR NO 2 (CO-ED)-1556061,PRAGI LAL,,238,240,,205,,203,35,197,41,197,2,63,0,0,0
West,102,07070411403,TILAK NAGAR NO 4 (CO-ED)-1556059,SITA RAM BALAI,,192,193,2025-01-09,163,,157,35,171,21,157,1,60,0,0,0
West,101,07070411404,TILAK NAGAR NO 3 (CO-ED)-1556058,PRAGI LAL,,251,251,2025-11-09,248,,247,4,242,9,242,13,55,0,0,0
West,101,07070411406,TILAK NAGAR NO 1 (CO-ED)-1556056,PRAGI LAL,,288,289,2025-01-09,267,,277,11,283,5,277,3,80,0,0,0
West,103,07070411408,GANESH NAGAR (CO-ED)-1556054,PRAGI LAL,,280,283,2025-01-09,248,,264,16,265,15,262,0,75,0,0,0
West,101,07070411409,TIHAR NO 2 (CO-ED)-1556039,PRAGI LAL,,681,681,2025-03-09,575,,672,9,676,5,672,5,129,0,0,0
West,102,07070411501,TILAK VIHAR (CO-ED)-1556110,SITA RAM BALAI,,299,303,2025-01-09,253,,251,48,234,65,231,4,95,0,0,0
West,102,07070411503,PRITHVI PARK (CO-ED)-1556108,SITA RAM BALAI,,482,483,2025-09-09,435,,455,27,453,29,260,8,109,0,0,0
West,102,07070411505,CHAND NAGAR D-BLOCK (BOYS)-1556102,SITA RAM BALAI,,656,666,2025-01-09,582,,554,102,619,37,554,26,236,0,0,0
West,102,07070411506,CHAND NAGAR D-BLOCK (GIRLS)-1556101,SITA RAM BALAI,,665,668,2025-11-09,613,,664,1,662,3,662,5,177,0,0,0
West,103,07070411601,VIKAS PURI GG-3 (CO-ED)-1556111,PRAGI LAL,,849,853,2025-01-09,783,,816,33,842,7,816,3,195,0,0,0
West,102,07070411602,KESHO PUR (CO-ED)-1556106,SITA RAM BALAI,,262,262,,227,,218,44,216,46,205,2,70,0,0,0
West,104,07070411701,SHIV NAGAR (CO-ED)-1556034,SUBHASH CHAND,,131,131,,113,,118,13,109,22,94,29,44,0,0,0
West,104,07070411702,JANAK PURI C-5 (CO-ED)-1556016,SUBHASH CHAND,,554,558,2025-01-09,491,,533,21,523,31,523,2,169,0,0,0
West,106,07070411703,POSANGI PUR (CO-ED)-1556014,PRAGI LAL,,326,327,2025-04-09,299,,324,2,317,9,317,2,79,0,0,0
West,104,07070411704,JANAK PURI C-2 (CO-ED)-1556007,SUBHASH CHAND,,413,414,2025-02-09,371,,380,33,390,23,371,1,134,0,0,0
West,104,07070411705,JANAK PURI C-1 (CO-ED)-1556006,SUBHASH CHAND,,778,790,2025-02-09,668,,709,69,763,15,709,9,182,0,0,0
West,106,07070411706,JANAK PURI A 4 C (CO-ED)-1556005,PRAGI LAL,,151,156,2025-04-09,127,,97,54,128,23,95,2,48,0,0,0
West,106,07070411708,ASALAT PUR (CO-ED)-1556003,PRAGI LAL,,401,401,,378,,393,8,401,0,393,12,81,0,0,0
West,106,07070411709,JANAK PURI A 1 B (CO-ED)-1556002,PRAGI LAL,,409,411,2025-11-09,381,,409,0,408,1,408,1,110,0,0,0
West,106,07070411710,JANAK PURI A-1 A (CO-ED)-1556001,PRAGI LAL,,124,127,2025-01-09,119,,101,23,114,10,99,2,30,0,0,0
West,104,07070411803,JANAK PURI C 4 E (CO-ED)-1556015,SUBHASH CHAND,,751,762,2025-01-09,655,,735,16,740,11,735,2,142,0,0,0
West,106,07070411901,UTTAM NAGAR OLD (CO-ED)-1757433,PRAGI LAL,,663,679,2025-01-09,613,,628,35,650,13,628,6,204,0,0,0
West,106,07070411904,PANKHA ROAD J J COLONY (CO-ED)-1757437,PRAGI LAL,,357,357,2025-01-09,331,,338,19,321,36,246,5,84,0,0,0
West,111,07070412101,TILANG PUR KOTLA (CO-ED)-1556129,SUBHASH CHAND,,480,480,2025-01-09,413,,289,191,439,41,280,9,119,0,0,0
West,110,07070412102,RANHOLLA (BOYS)-1556128,PRAGI LAL,,841,842,,691,,673,168,793,48,673,9,248,0,0,0
West,111,07070412201,BAPROLA EXTN. (JAI VIHAR) (BOYS)-1556367,SUBHASH CHAND,,877,887,2025-02-09,744,,622,255,759,118,622,15,292,0,0,0
West,111,07070412202,BAPROLA EXTN. (JAI VIHAR) (GIRLS)-1556366,SUBHASH CHAND,,1229,1239,2025-01-09,1105,,1133,96,1170,59,1133,8,340,0,0,0
West,110,07070412203,BAKKAR WALA J J COLONY B-BLOCK (CO-ED)-1556144,PRAGI LAL,,550,559,2025-01-09,514,,438,112,431,119,431,9,135,0,0,0
West,112,07070412204,RAZA PUR KHURD NO 2 (GIRLS)-1556142,SUBHASH CHAND,,899,923,2025-08-09,824,,751,148,827,72,140,24,230,0,0,0
West,110,07070412205,BAKKAR WALA J J COLONY G-BLOCK (CO-ED)-1556141,PRAGI LAL,,593,595,2025-12-09,522,,538,55,541,52,538,5,137,0,0,0
West,110,07070412206,RANHOLLA (GIRLS)-1556127,PRAGI LAL,,1014,1029,2025-09-09,899,,930,84,1000,14,930,5,349,0,0,0
West,111,07070412207,BAPROLA VILLAGE (CO-ED)-1556126,SUBHASH CHAND,,1211,1220,2025-01-09,1104,,861,350,1124,87,861,13,332,0,0,0
West,110,07070412208,BAKKAR WALA (GIRLS)-1556125,PRAGI LAL,,218,223,2025-01-09,172,,136,82,148,70,129,2,70,0,0,0
West,110,07070412209,BAKKAR WALA (BOYS)-1556124,PRAGI LAL,,172,172,,117,,99,73,121,51,82,1,47,0,0,0
West,110,07070412210,CHANCHAL PARK (CO-ED)-1556468,PRAGI LAL,,862,872,2025-08-09,747,,452,410,709,153,452,19,294,0,0,0
West,107,07070412301,HASTSAL VILLAGE J J COLONY NO 2 (BOYS)-1556121,SITA RAM BALAI,,302,303,2025-10-09,238,,280,22,297,5,280,7,104,0,0,0
West,107,07070412302,HASTSAL VILLAGE J J COLONY NO 2 (GIRLS)-1556120,SITA RAM BALAI,,416,416,,317,,355,61,358,58,355,7,129,0,0,0
West,107,07070412303,HASTSAL VILLAGE J J COLONY NO 1 (GIRLS)-1556118,SITA RAM BALAI,,478,486,2025-01-09,396,,422,56,446,32,401,0,127,0,0,0
West,103,07070412304,NEW KRISHANA PARK (CO-ED)-1556361,PRAGI LAL,,234,240,2025-01-09,170,,190,44,202,32,190,1,58,0,0,0
West,107,07070412305,HASTSAL VILLAGE J J COLONY NO 1 (BOYS)-1556119,SITA RAM BALAI,,402,410,2025-01-09,370,,372,30,348,54,345,3,107,0,0,0
West,107,07070412306,BUDHELLA (CO-ED)-1556113,SITA RAM BALAI,,533,533,2025-02-09,456,,449,84,452,81,271,6,139,0,0,0
West,107,07070412307,VIKAS PURI SITE 4 (CO-ED)-1556112,SITA RAM BALAI,,303,315,2025-01-09,273,,211,92,231,72,210,11,104,0,0,0
West,109,07070412308,HASTSAL NEW J J COLONY NO 1 (BOYS)-1556123,SITA RAM BALAI,,413,427,2025-01-09,371,,349,64,379,34,349,3,145,0,0,0
West,109,07070412309,HASTSAL NEW J J COLONY NO 1 (GIRLS)-1556122,SITA RAM BALAI,,739,749,2025-01-09,635,,635,104,697,42,635,7,238,0,0,0
West,109,07070412401,HASTSAL NEW J J COLONY NO 2 (GIRLS)-1556395,SITA RAM BALAI,,437,451,2025-02-09,395,,398,39,421,16,398,3,115,0,0,0
West,108,07070412402,HASTSAL VILLAGE NO 2 (BOYS)-1556117,SITA RAM BALAI,,571,572,,510,,467,104,511,60,467,9,214,0,0,0
West,108,07070412403,HASTSAL VILLAGE NO 2 (GIRLS)-1556116,SITA RAM BALAI,,612,628,2025-02-09,567,,559,53,573,39,559,5,162,0,0,0
West,108,07070412404,HASTSAL VILLAGE NO 1 (BOYS)-1556115,SITA RAM BALAI,,520,526,2025-01-09,462,,463,57,490,30,463,3,75,0,0,0
West,108,07070412405,HASTSAL VILLAGE NO 1 (GIRLS)-1556114,SITA RAM BALAI,,888,890,2025-01-09,841,,877,11,865,23,835,2,289,0,0,0
West,109,07070412406,HASTSAL NEW J J COLONY NO 2 (BOYS)-1556415,SITA RAM BALAI,,348,349,2025-12-09,286,,318,30,315,33,280,6,102,0,0,0
West,113,07070412501,RAZA PUR KHURD NO 1 (BOYS)-1556396,PRAGI LAL,,854,865,2025-04-09,732,,825,29,794,60,794,6,323,0,0,0
